,ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Surprise,Joking
215,1245140728092614656,corona already fucked up my annual spring session  if i do not get to get tatted this summer i ma lose it,0,0,0,0,1,0,1,0,0,0,0
216,1245140736485593088,which one of friends owns a company that makes ventilators  25thamendment coronavirus lookintothat,0,0,0,0,0,0,0,0,0,1,0
217,1245140747818590209,healing prayers for our officers and civilians   m coronavirus,0,0,1,0,0,0,0,0,0,0,0
218,1245140748422516742,uk gob will way coronavirus does not exist   april fools,0,0,0,0,0,0,0,0,0,1,1
219,1245140765757427712,breaking us gov t coronavirus task force presser   presser ends   coronavirus,0,0,0,0,0,0,0,0,1,0,0
220,1245140780374777856,health unit reports first two coronavirus deaths in l g lanark region,0,0,0,0,0,0,0,0,1,0,0
221,1245140803036631045,reinfection due to new varients in short time is most likely explanation of danger by coronavirus coronavirus,0,0,0,0,1,0,0,1,0,1,0
222,1245140832740491266,100 000 3 860 walking dead  stage 4  coronavirus americans ,0,0,0,0,0,0,0,0,0,0,1
223,1245140845390483456,hope coronavirus make this useless coronavirusiot as it is h0 st soon   biojihad,1,0,0,0,0,0,0,0,0,0,1
224,1245140853888344064,i been abusing the cough syrup bottle with that little shot glass way before coronavirus,0,0,0,0,0,1,0,0,0,0,1
225,1245140861551136768,all this corona virus stuff going on police still speed trapping ,0,0,0,0,0,0,1,0,0,0,1
226,1245140883407867906,im a fan of the coronavirus daily morning briefing  but its pronounced hu bay  hubei province ,1,1,0,0,0,1,1,0,0,1,0
227,1245140883437244417,good news  but all the health officials in this hospital should be getting checked for coronavirus,0,1,1,0,1,0,0,0,0,0,0
228,1245140911018786821,here s fox picking up on trump s early talking point that coronavirus was no worse than the flu ,0,0,0,0,0,0,0,0,1,0,1
229,1245140920690933760,wow  that coronavirus briefing provided an incredible amount of detail  thanks for not showing the entire briefing,0,1,0,1,0,0,1,0,0,1,1
230,1245140920758083586,the ratings hound loves his coronavirus show  and revels in the media attention ,0,0,0,0,0,0,0,0,0,1,1
231,1245140925195657217,i wonder if the democrats are behind this coronavirus 19 just to make trump look bad,0,0,0,0,0,0,0,1,0,1,0
232,1245140927854694400,could that be why italy had the highest coronavirus deaths outside of china ,0,0,0,0,0,0,0,1,0,1,0
233,1245140933169078272,i guess this coronavirus is here to install sense into some people head  including,0,0,0,0,0,0,0,0,0,1,1
234,1245140933223514112,i do not give a shit  i would be happy to see him get coronavirus because insensitive people are scum ,0,0,0,0,0,0,1,0,0,0,0
235,1245140949912539137,i think he confused coronavirus with testing positive for a 19 year olds chowder,0,0,0,0,0,0,1,0,0,0,1
236,1245140953922441219,reinfection due to new varients in short time is most likely explanation of danger by coronavirus,0,0,0,0,0,0,0,0,0,1,0
237,1245140954870214656,i have been afraid terrified since january 20  2017  worstpresidentever norespectfordonaldtrump coronavirus,0,0,0,0,1,0,0,0,0,0,0
238,1245140958448177155,or like    maybe i just gave this guy too much credit and actually he is talking about 45s recent open acceptance of the gravity of coronavirus,0,0,0,0,1,0,1,0,0,1,1
239,1245140967101018117,lol  how are there other genders handling the corona virus  asking for a friend,0,0,0,0,0,0,0,0,0,1,1
240,1245140983555162115,they should have had a letter if theyve a condition that is classed as making them more vulnerable to coronavirus,0,0,1,0,0,0,0,0,0,0,1
241,1245140984117309440,have i mentioned how infectious this virus is  1 3 of this nursing homes residents died of coronavirus,0,0,0,0,0,1,0,0,1,0,0
242,1245140992690454528,come on common sense knows coronavirus came from the wuhan labs ,0,0,0,0,0,0,1,1,0,0,1
243,1245141000932208640,guys we should be out of quarintine soon my sister said she was gonna punch coronavirus,0,0,0,0,0,0,0,0,0,0,1
244,1245141034503417862,reinfection due to new varients in short time is most likely explanation of danger by coronavirus,0,0,0,0,1,0,0,1,1,0,0
245,1245141071551741952,is it already out  i pre order it but nothing notified me  provably because corona,0,0,0,0,1,0,0,1,0,0,1
246,1245141075632820224,respectfully  it was february 29  2020  the first recorded death in the u s  from coronavirus 19 coronavirus   ,0,0,0,0,0,1,0,0,1,1,0
247,1245141079839715339,is it just me or is the timing of the corona pandemic ironic as it relates to the ag investigation into the russian collusion hoax ,0,0,0,0,0,0,0,1,0,1,0
248,1245141101473869824,thanks corona  this is very painful  my hands already bleeding easily ,0,0,0,0,1,1,1,0,0,0,0
249,1245141113826160641,mcconnell says trump impeachment trial  diverted the attention  of the government as coronavirus entered us  eat  penguin  shit ,0,0,0,0,0,0,1,0,1,0,0
250,1245141134378057728,fuck that nigga named corona virus i think my phone got it bc its acting so fucking retarded,0,0,0,0,0,0,1,0,0,0,1
251,1245141134596341761,april fools day this year s april fools day is cancelled due to coronavirus 19 thank you kind regards teboho winsome,0,1,1,0,0,1,0,0,0,0,1
252,1245141142796034048,please scientists around the world find a cure for the corona virus today ,1,0,1,1,0,0,0,0,0,0,0
253,1245141155521662978,i am very scared of this disease  corona  may god be with you  my love,0,0,0,0,1,1,0,0,0,0,0
254,1245141171904679942,28 cases of coronavirus after returning to texas from vacations in mexico    some people never listen   ,0,0,0,0,0,1,1,0,1,0,0
255,1245141171942326274,not kelela run it back sjsjsjs    yall make me sick  corona,0,0,0,0,0,0,1,0,0,0,1
256,1245141172995018753,january   kobe bryants death february   ww3 march   coronavirus outbreak april   leafyishere returns,0,0,0,0,0,1,0,0,0,0,1
257,1245141174010220544,alabama louisiana texas and mississippi your sex and age for coronavirus will be rising    soon ,0,0,0,1,0,0,0,0,0,0,0
258,1245141189130674176,ct governor on getting ventilators is not like getting outbid on ebay  it is like surge pricing on uber  coronavirus,0,0,0,1,0,0,1,0,1,0,1
259,1245141202233470977,first person in my county died from the corona virus feeling bad,0,0,0,0,0,1,0,0,0,0,0
260,1245141202485182464,yo jay  why am i seeing a fucking shit ton of people driving around and just out and about  askgovinslee coronavirus,0,0,0,0,0,0,1,0,0,0,0
261,1245141215038697472,i wish you would get corona and go the fuck away,1,0,0,0,0,0,1,0,0,0,0
262,1245141219102978051,corona episode of cheers is sam and diane breaking up and getting back together 8 times while they are stuck inside the bar together,0,0,0,0,0,1,0,0,0,0,1
263,1245141223058227200,they are using that to treat coronavirus patients as we speak  why are doctors taking such a risk  should they use another antibiotic ,0,1,0,0,1,0,1,0,0,1,0
264,1245141231102984192,im gonna miss all the coronavirus text updates when this is over  theyre really the only ones who hit me up   ,0,0,0,0,0,1,0,0,0,0,1
265,1245141235687358466,trump rage tweeting to save his a   during impeachment over doyourjob approach re coronavirus ,0,0,0,0,0,0,1,1,0,0,1
266,1245141243560112133,coronavirus           then huge book promotion  ok  gonna need to see the positive test result jussie,0,0,0,0,0,0,1,0,0,0,1
267,1245141256268808193,we dont even have enough ventilators or mask yeah we are gonna beat this get real coronavirus,0,0,0,0,0,0,1,0,0,0,1
268,1245141299885457409,if trump free us next month we outside frfr fuck corona,1,0,0,0,0,0,1,0,0,0,1
269,1245141306084675585,im having a great day  hopefully there are many more birthdays to come  but none where coronavirus is a part ,1,0,1,0,0,0,0,0,0,0,0
270,1245141307430862849,yall see the the coronavirus got worse after zendaya agreed to go to prom with me    i see what god does to simps like me,0,0,0,0,0,0,1,0,0,0,1
271,1245141327634780162,its the remix ignition  coronavirus edition  used to go to tha gym  now i cant get out of the kitchen ,0,0,0,0,0,0,1,0,0,0,1
272,1245141335687827456,was coronavirus a reason to stop what was about to happen  the draft in vegas or something else  imagine is not bad at all,0,0,0,1,0,0,1,1,0,1,0
273,1245141335801081858,hey bill gates  i saw your patent on the coronavirus  fuck this simulation and your stupid games  i am sick of them now ,0,0,0,0,0,0,1,0,0,0,0
274,1245141336367521793,sooo anyone wanna adopt me till this coronavirus thing is done with,0,0,0,0,0,1,0,0,0,0,1
275,1245141344642830336,this goes for everyone  if you make a corona virus joke tomorrow on april fool s day  without hesitation you will be blocked and reported ,0,0,0,0,0,0,1,0,0,0,0
276,1245141344680587270,i am begging you  keep the coronavirus april 1st jokes in your drafts ,0,0,0,0,0,0,1,0,0,0,1
277,1245141348904308742,i bet there are some really good conspiracy theories about the coronavirus in youtube right now  ,0,0,0,0,0,0,1,1,0,0,0
278,1245141373939896320,the coronavirus crisis is showing governments how easy it is to seize power over the daily lives of citizens ,1,0,0,1,0,0,0,1,0,1,0
279,1245141387005145088,epik h breathe with you in 2m   3 steps   is risky in season of criminal jew corona 01ap mmxx seoul                            ,0,0,0,0,0,1,1,0,0,1,0
280,1245141387147972608,can coronavirus 19 cancel the coronavirus already since its yoinked everything else     ,0,0,0,0,0,0,1,0,0,0,1
281,1245141398803959808,hey corona if youre reading this i just wanted to let you know that you a dumb bitch,0,0,0,0,0,0,1,0,0,0,1
282,1245141407259557890,4 new death s  confirmed in ecuador totaling 79 in this place  already 42 106 worldwide  coronavirus coronavirus ecuador,0,0,0,0,0,1,0,0,1,0,0
283,1245141419330801665,he better be ready when the whole team comes to jump his corona giving ass,1,0,0,0,0,0,1,0,0,0,1
284,1245141424179482626,nobody  trinidad  85 cases of corona me  why i still in this country baii     ,0,0,0,0,1,1,0,0,0,0,0
285,1245141436787556353,since the corona virus happening   each person who comment imma send yall  20  paypal only ,1,0,0,0,0,0,0,0,0,1,1
286,1245141447952793602,this rain please wash away this coronavirus  i need someones daughter to hold me ,1,0,1,0,0,1,0,0,0,0,1
287,1245141466655199235,latest one man has test positive in kano state for corona  ,0,0,0,0,1,1,0,0,0,0,0
288,1245141470321029120,mhmmm i bet she like i wonder how that corona taste like    ,0,0,0,0,0,0,0,0,0,0,1
289,1245141474406252550,it blocks an enzyme used in coronavirus replication  should also work for sars ,1,0,0,1,0,0,0,0,1,1,0
290,1245141474938777601,tantamount to saying  do not trust scientists on coronavirus because some scientists made inaccurate estimates ,0,0,0,0,0,0,0,0,1,0,0
291,1245141520937897994,man       i was lookin forward to hearing vergo laugh in real time   this corona thing sucks   ,0,0,0,1,0,1,0,0,0,0,0
292,1245141524347645952,actually no keep tweeting id rather see earthquake tweets than coronavirus tweets,0,0,0,1,1,0,0,0,0,0,0
293,1245141534556557312,yet another utahearthquake minutes ago  coronavirus  snow  earthquakes   we know how to party ,1,0,0,0,0,0,1,0,0,0,1
294,1245141546250448896,in this unprecedented pandemic outbreak coronavirus should we consider not traveling to villages to avoid further spread,0,0,0,0,1,0,0,0,0,1,0
295,1245141546288242688,no more usuing corona as an excuse with the gym  im making the best of what i got at home and getting these gains ,1,0,0,0,0,0,0,0,0,0,0
296,1245141583319764992,i lost two nails today what else do corona want ,0,0,0,1,0,1,0,0,0,0,1
297,1245141595730710529,maybe the virus spread because people kept kissing the stanley cup coronavirus truth coronavirus coronavirus,0,0,0,0,0,0,1,0,0,0,1
298,1245141613208207361,the coronavirus is gonna come out tomorrow like april fools bitches,0,0,0,0,0,0,0,0,0,0,1
299,1245141626034573313,dont go outside because lets face it no one can afford the cost of treatment for coronavirus,0,0,0,1,1,1,0,0,0,0,0
300,1245141629968809989,do you think donald trump is a craptacular leader during this coronavirus pandemic ,0,0,0,1,0,0,0,0,0,1,0
301,1245141638684520448,yay cnn  way to go   airing the informative sections of the coronavirus daily briefings  thank you ,0,1,0,0,0,0,0,0,0,1,0
302,1245141645974257666,corona times got me feeling like laid off david wallace,0,0,0,0,0,0,0,0,0,0,1
303,1245141645995081728,6 3 earthquake  cnn get the story imalreadypoor makeitstop coronavirus thisisit,0,0,0,0,0,0,1,0,0,0,0
304,1245141663246430209,thank you for telling the truth about the horseshoe bat the bsl4 in wuhan  truth be told  coronavirus truth coronavirus,0,1,0,0,0,0,1,0,0,0,0
305,1245141671853133825,because were not going to let a little thing like coronavirus threaten the 2nd amendment ,1,0,0,0,0,0,0,1,0,0,0
306,1245141688382902272,i must admit i never had  the impeachment ate my coronavirus work  on my bingo card  mitchplease,0,0,0,0,0,0,1,0,0,0,1
307,1245141697425784838,this is a health issue if masks are useful and recommended please the govt must provide those masks for free to curb the virus coronavirus,1,0,0,0,1,0,1,0,0,0,0
308,1245141700558884864,you cannot eat ass cause of coronavirus 19   like literally do not you think i would be if i could     ,0,0,0,0,0,0,0,0,0,0,1
309,1245141704648192001,your front page more americans died from the coronavirus then on 9 11 trump has failed the american people again,0,0,0,0,0,0,1,0,0,0,0
310,1245141705537589248,laughing out loud so why no lady reply yet dem all dey fear corona,0,0,0,0,1,0,0,0,0,0,1
311,1245141720544817154,the coronavirus 19 coronavirus has been defeated  we can all go out again        april fools  april fools day2020 april fools day,0,0,0,0,0,0,0,0,0,0,1
312,1245141725968060417,awful late in the game when your the global hub for the corona invasion  jus sayin,0,0,0,1,0,0,1,0,0,0,0
313,1245141734142750720,jake check out the australian 60 minutes on china and the coronavirus i think your viewers would love it,1,0,0,0,0,0,0,0,0,1,0
314,1245141738756476934,that moment you realize your new medication has side effects identical to corona virus symptoms how will i know ,0,0,0,0,1,0,0,0,0,1,0
315,1245141752274706432,im scared to go to work tomorrow cause of this corona shit  i do not want to touch nobodys phone ,0,0,0,0,1,0,1,0,0,0,0
316,1245141759988039680,coronavirus got all the hoes making onlyfans      when this shit over i bet none of you men get free nudes again,0,0,0,0,0,0,0,0,0,0,1
